pred_id,amphipoda_tot,bivalvia_tot,clupeidae_tot,clupea_harengus_tot,gadus_morhua_tot,gobiidae_tot,mysidae_tot,non_bio_tot,other_crustacea_tot,other_tot,other_pisces_tot,platichthys_flesus_tot,polychaeta_tot,saduria_entomon_tot,sprattus_sprattus_tot,predator_latin_name,species,pred_weight_g,pred_length_cm,year,quarter,month,ices_rect,subdiv,haul_id,smhi_serial_no,X,Y,lat,lon,fle_kg_km2,mcod_kg_km2,scod_kg_km2,date,group,month_year,depth,density_saduria,oxy
2015_4_COD_266,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,Gadus morhua,Cod,46,17,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,133,24,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_269,0,0,0,0,0,0,0.5999999999999999,0,0,0,0,0,0,0.03,0,Gadus morhua,Cod,184,26,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_27,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,Gadus morhua,Cod,409,37,2015,4,11,40G4,25,2015_4_2,1,474.81727343113545,6165.344364084612,55.63333333333333,14.6,330.28125,32054.050000000025,10684.683333333334,2015-11-20,large cod,11_2015,58.349998474121094,213.18759155273438,4.605774613348236
2015_4_COD_270,0,0,0,15.3,0,0,0.1,0,0,0,0,0,0,0,0,Gadus morhua,Cod,263,30,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_271,0,0,0,0,0,0,0.25999999999999995,0,0,0,0,0,0,0,0,Gadus morhua,Cod,28,14,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,236,29,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_274,0,0,0,4.88,0,0,0.21,0,0,0,0,0,0,0.25,0,Gadus morhua,Cod,264,32,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,Gadus morhua,Cod,523,39,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_276,0,0,0,0,0,0,0.7999999999999997,0,0,0,0,0,0,0,0,Gadus morhua,Cod,111,23,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_277,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,Gadus morhua,Cod,32,15,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_278,0,0,0.44,0,0,0,0.16,0,0,0,3.6599999999999997,0,0,0,0,Gadus morhua,Cod,496,38,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_279,0,0,0,0,0,0.2,7.829999999999965,0,0,0,0,0,0,0.02,0,Gadus morhua,Cod,130,23,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_28,0,0.01,0,0,0,0,0,0,0.11,0.36,0,0,0,0,0,Gadus morhua,Cod,157,27,2015,4,11,40G4,25,2015_4_2,1,474.81727343113545,6165.344364084612,55.63333333333333,14.6,330.28125,32054.050000000025,10684.683333333334,2015-11-20,large cod,11_2015,58.349998474121094,213.18759155273438,4.605774613348236
2015_4_COD_280,0,0,0,0,0,0,2.0799999999999996,0,0,0,0,0,0,0,0,Gadus morhua,Cod,186,27,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_281,0,0,0,0,0,0,1.7700000000000014,0,0,0,0.18,0,0,0.25,0,Gadus morhua,Cod,184,30,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_283,0,0,0,0,0,0,0.2,0,0,0,0.37,0,0,0,0,Gadus morhua,Cod,365,31,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_285,0,0,0,0,0,0,0.26999999999999996,0,0,0,0.08,0,0,0,0,Gadus morhua,Cod,171,26,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_286,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.08,0,Gadus morhua,Cod,213,29,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_287,0,0,0,0,0,0,0.08,0.26,0,0,0,0,0,0,0,Gadus morhua,Cod,154,25,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_288,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,Gadus morhua,Cod,24,14,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_290,0,0,0,0,0,0,1.5900000000000003,0,0,0,0,0,0,0,0,Gadus morhua,Cod,168,27,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_291,0,0,0,0,0,0,0.3399999999999999,0,0,0,0,0,0,0,0,Gadus morhua,Cod,19,13,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_292,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,Gadus morhua,Cod,255,31,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_295,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,Gadus morhua,Cod,22,13,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_296,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,Gadus morhua,Cod,411,35,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,358,34,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_298,0,0,0.31,0,0,0,0.21000000000000002,0,0,0,0.12,0,0,0,0,Gadus morhua,Cod,185,28,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_299,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,Gadus morhua,Cod,14,11,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_3,0.01,0.15,0,0,0,0,0.03,0,0.3599999999999997,0,0,0,0.5,0,0,Gadus morhua,Cod,262,31,2015,4,11,40G4,25,2015_4_2,1,474.81727343113545,6165.344364084612,55.63333333333333,14.6,330.28125,32054.050000000025,10684.683333333334,2015-11-20,large cod,11_2015,58.349998474121094,213.18759155273438,4.605774613348236
2015_4_COD_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,497,39,2015,4,11,40G4,25,2015_4_2,1,474.81727343113545,6165.344364084612,55.63333333333333,14.6,330.28125,32054.050000000025,10684.683333333334,2015-11-20,large cod,11_2015,58.349998474121094,213.18759155273438,4.605774613348236
2015_4_COD_301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,750,43,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,1490,54,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,NA,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,62,20,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_304,0,0,0,0,0,0,0.9099999999999997,0,0,0,0,0,0,0,0,Gadus morhua,Cod,98,22,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_305,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,Gadus morhua,Cod,96,21,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_306,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,Gadus morhua,Cod,91,21,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,Gadus morhua,Cod,112,23,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_308,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,Gadus morhua,Cod,73,19,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_309,0,0,0,0,0,0,0.8500000000000005,0,0,0,0,0,0,0,0,Gadus morhua,Cod,76,20,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_310,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,Gadus morhua,Cod,54,18,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_311,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,Gadus morhua,Cod,63,19,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_312,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0.4,0,Gadus morhua,Cod,132,24,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_313,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,Gadus morhua,Cod,47,17,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_314,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,Gadus morhua,Cod,49,17,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_315,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,Gadus morhua,Cod,55,17,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_316,0.01,0,0,0,0,0,2.2299999999999995,0,0,0,0,0,0,0,0,Gadus morhua,Cod,118,23,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_317,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,Gadus morhua,Cod,55,18,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_318,0,0,0,0,0,0,1.9500000000000002,0,0,0,0,0,0,0,0,Gadus morhua,Cod,178,27,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_319,0,0,0,0,0,0,0.02,0,0,0,0.06,0,0,0.01,0,Gadus morhua,Cod,233,30,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_32,0,0.01,0,0,0,0,0,0,0.16,0,0,0,0.01,0,0,Gadus morhua,Cod,86,20,2015,4,11,40G4,25,2015_4_2,1,474.81727343113545,6165.344364084612,55.63333333333333,14.6,330.28125,32054.050000000025,10684.683333333334,2015-11-20,small cod,11_2015,58.349998474121094,213.18759155273438,4.605774613348236
2015_4_COD_320,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,Gadus morhua,Cod,33,15,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_321,0.04,0,0,0,0,0,0.7199999999999998,0,0,0,0,0,0,0,0,Gadus morhua,Cod,160,25,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_322,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,Gadus morhua,Cod,99,22,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_323,0,0,0,0,0,0,6.079999999999983,0,0,0,0,0,0,0,0,Gadus morhua,Cod,180,27,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_324,0.029999999999999964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,33,16,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_325,0,0,0,0,0,0,0.32000000000000006,0,0,0,0,0,0,0,0,Gadus morhua,Cod,39,16,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_326,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,Gadus morhua,Cod,31,15,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_327,0,0,0,0,0,0,0.2899999999999999,0,0,0,0,0,0,0,0,Gadus morhua,Cod,24,13,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,Gadus morhua,Cod,276,30,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,24,14,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_330,0,0,0,0,0,0,0.26999999999999996,0,0,0,0.64,0,0,0,0,Gadus morhua,Cod,239,29,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,303,32,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_332,0,0,0,26.98,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,425,32,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,large cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_334,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,Gadus morhua,Cod,26,14,2015,4,11,41G8,26,2015_4_9,10,710.2659422570316,6246.518439875497,56.31666666666667,18.4,1054.0942928039703,1937.468982630272,1574.193548387096,2015-11-21,small cod,11_2015,42.2599983215332,2671.942626953125,6.647354287197672
2015_4_COD_335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23,Gadus morhua,Cod,211,31,2015,4,11,41G8,26,2015_4_12,11,722.240107181838,6254.562207983028,56.38333333333333,18.6,2.806652806652807,24.324324324324323,0,2015-11-21,large cod,11_2015,80.3499984741211,1165.7275390625,3.9279723984880572
2015_4_COD_336,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0.12,7.55,Gadus morhua,Cod,252,33,2015,4,11,41G8,26,2015_4_12,11,722.240107181838,6254.562207983028,56.38333333333333,18.6,2.806652806652807,24.324324324324323,0,2015-11-21,large cod,11_2015,80.3499984741211,1165.7275390625,3.9279723984880572
2015_4_COD_337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,239,31,2015,4,11,41G8,26,2015_4_12,11,722.240107181838,6254.562207983028,56.38333333333333,18.6,2.806652806652807,24.324324324324323,0,2015-11-21,large cod,11_2015,80.3499984741211,1165.7275390625,3.9279723984880572
2015_4_COD_338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,Gadus morhua,Cod,392,36,2015,4,11,41G8,26,2015_4_12,11,722.240107181838,6254.562207983028,56.38333333333333,18.6,2.806652806652807,24.324324324324323,0,2015-11-21,large cod,11_2015,80.3499984741211,1165.7275390625,3.9279723984880572
2015_4_COD_339,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,Gadus morhua,Cod,486,37,2015,4,11,41G8,26,2015_4_12,11,722.240107181838,6254.562207983028,56.38333333333333,18.6,2.806652806652807,24.324324324324323,0,2015-11-21,large cod,11_2015,80.3499984741211,1165.7275390625,3.9279723984880572
2015_4_COD_34,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,Gadus morhua,Cod,133,24,2015,4,11,40G4,25,2015_4_2,1,474.81727343113545,6165.344364084612,55.63333333333333,14.6,330.28125,32054.050000000025,10684.683333333334,2015-11-20,small cod,11_2015,58.349998474121094,213.18759155273438,4.605774613348236
2015_4_COD_340,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,Gadus morhua,Cod,746,49,2015,4,11,41G8,26,2015_4_12,11,722.240107181838,6254.562207983028,56.38333333333333,18.6,2.806652806652807,24.324324324324323,0,2015-11-21,large cod,11_2015,80.3499984741211,1165.7275390625,3.9279723984880572
2015_4_COD_342,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,Gadus morhua,Cod,599,41,2015,4,11,41G8,26,2015_4_15,14,707.0424806720134,6227.778458196951,56.15,18.333333333333332,0,450.9394572025051,197.28601252609604,2015-11-22,large cod,11_2015,75.12000274658203,0,4.129289353023071
2015_4_COD_343,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,Gadus morhua,Cod,558,40,2015,4,11,41G8,26,2015_4_15,14,707.0424806720134,6227.778458196951,56.15,18.333333333333332,0,450.9394572025051,197.28601252609604,2015-11-22,large cod,11_2015,75.12000274658203,0,4.129289353023071
2015_4_COD_344,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.08,0,Gadus morhua,Cod,508,42,2015,4,11,41G8,26,2015_4_15,14,707.0424806720134,6227.778458196951,56.15,18.333333333333332,0,450.9394572025051,197.28601252609604,2015-11-22,large cod,11_2015,75.12000274658203,0,4.129289353023071
